id_venta,periodo,anio,mes,fuente_archivo,hoja_origen,fecha_carga,fecha_creacion,factura_no,mesa,comensales,facturador,sede_homologada,vendedor,cliente,documento,telefono,forma_pago_original,fecha_pago,medio_pago,valor_pago,valor_venta,valor_descuentos,valor_neto,propina,domicilio,total_factura,base_inc_8,imp_inc_8,base_iva_19,imp_iva_19,base_otros,imp_otros,tipo_impuesto_detectado,estado_tributario,filas_asociadas,filas_detalle_impuesto,estado_registro,alerta_calidad,observacion_revision
VEN-202511-000701,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 18:21:50.079,POS6046,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Tarjeta Débito,2025-11-22 18:21:50.387,Tarjeta Débito,30700,29329.50513538749,0.0,29329.50513538749,0,0,30700,5555.555555555555,444.4444444444444,4873.949579831933,926.0504201680673,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-000702,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 18:24:06.557,POS6047,Mesa 2,1,Cajero,PP,Cajero,Consumidor Final,222222222222.0,0.0,Efectivo,2025-11-22 18:24:07.147,Efectivo,110600,105636.6635543106,0.0,105636.6635543106,0,0,110600,27314.81481481481,2185.185185185185,14621.8487394958,2778.151260504202,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-000703,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 18:25:53.149,POS6048,Mesa 2,1,Cajero,PP,Cajero,Consumidor Final,222222222222.0,0.0,Efectivo,2025-11-22 18:25:53.771,Efectivo,40300,38714.81481481481,0.0,38714.81481481481,0,0,40300,19814.81481481481,1585.185185185185,0.0,0.0,0.0,0.0,SOLO_INC,OK,1,0,OK,,
VEN-202511-000704,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 18:43:26.251,POS6049,Mesa 3,1,Cajero,PP,Cajero,Consumidor Final,222222222222.0,0.0,Transferencia,2025-11-22 18:43:26.854,Transferencia,61200,59725.92592592593,0.0,59725.92592592593,0,0,61200,18425.92592592592,1474.074074074074,0.0,0.0,0.0,0.0,SOLO_INC,OK,1,0,OK,,
VEN-202511-000705,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 18:53:44.952,POS6050,Mesa 2,1,Cajero,PP,Cajero,Consumidor Final,222222222222.0,0.0,Transferencia,2025-11-22 18:53:45.538,Transferencia,26900,26455.55555555555,0.0,26455.55555555555,0,0,26900,5555.555555555555,444.4444444444444,0.0,0.0,0.0,0.0,SOLO_INC,OK,1,0,OK,,
VEN-202511-000706,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 19:09:37.448,POS6051,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Efectivo,2025-11-22 19:09:37.542,Efectivo,40100,38033.2088390912,0.0,38033.2088390912,0,0,40100,14259.25925925926,1140.740740740741,4873.949579831933,926.0504201680673,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-000707,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 19:18:12.318,POS6052,Mesa 2,1,Cajero,PP,Cajero,Consumidor Final,222222222222.0,0.0,Transferencia,2025-11-22 19:18:12.934,Transferencia,60300,59670.37037037037,0.0,59670.37037037037,0,0,60300,7870.37037037037,629.6296296296296,0.0,0.0,0.0,0.0,SOLO_INC,OK,1,0,OK,,
VEN-202511-000708,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 19:18:44.447,POS6053,Mesa 3,1,Cajero,PP,Cajero,Consumidor Final,222222222222.0,0.0,Efectivo,2025-11-22 19:18:45.126,Efectivo,91000,85575.28789293495,0.0,85575.28789293495,0,0,91000,26296.2962962963,2103.703703703703,17478.99159663865,3321.008403361345,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-000709,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 19:21:38.494,POS6054,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Tarjeta Débito,2025-11-22 19:21:38.494,Tarjeta Débito,66200,63337.50389044507,0.0,63337.50389044507,0,0,66200,19814.81481481481,1585.185185185185,6722.689075630253,1277.310924369748,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-000710,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 19:31:45.419,POS6055,Mesa 2,1,Cajero,PP,Cajero,Consumidor Final,222222222222.0,0.0,Efectivo,2025-11-22 19:31:46.079,Efectivo,20900,20900.0,0.0,20900.0,0,0,20900,0.0,0.0,0.0,0.0,0.0,0.0,POR_VALIDAR,POR VALIDAR,1,0,POR VALIDAR,IMPUESTO_POR_VALIDAR,
VEN-202511-000711,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 19:33:42.817,POS6056,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Tarjeta Débito,2025-11-22 19:33:42.829,Tarjeta Débito,36300,35011.11111111111,0.0,35011.11111111111,0,0,36300,16111.11111111111,1288.888888888889,0.0,0.0,0.0,0.0,SOLO_INC,OK,1,0,OK,,
VEN-202511-000712,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 19:34:07.473,POS6057,Mesa 2,1,Cajero,PP,Cajero,Consumidor Final,222222222222.0,0.0,Efectivo,2025-11-22 19:34:08.097,Efectivo,16000,13445.37815126051,0.0,13445.37815126051,0,0,16000,0.0,0.0,13445.37815126051,2554.621848739496,0.0,0.0,SOLO_IVA,OK,1,0,OK,,
VEN-202511-000713,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 19:34:59.296,POS6058,Terraza 3,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Efectivo,2025-11-22 19:34:59.438,Efectivo,42100,39885.06069094304,0.0,39885.06069094304,0,0,42100,16111.11111111111,1288.888888888889,4873.949579831933,926.0504201680673,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-000714,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 19:39:48.481,POS6059,Mesa 2,1,Cajero,PP,Cajero,Consumidor Final,222222222222.0,0.0,Efectivo,2025-11-22 19:39:49.132,Efectivo,73600,69678.30687830687,0.0,69678.30687830687,0,0,73600,15092.59259259259,1207.407407407407,14285.71428571429,2714.285714285714,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-000715,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 19:46:08.495,POS6060,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Tarjeta Débito,2025-11-22 19:46:08.537,Tarjeta Débito,78100,75025.80143168378,0.0,75025.80143168378,0,0,78100,26851.85185185185,2148.148148148148,4873.949579831933,926.0504201680673,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-000716,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 19:48:50.050,POS6061,Terraza 2,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Efectivo,2025-11-22 19:48:50.053,Efectivo,36400,35029.62962962963,0.0,35029.62962962963,0,0,36400,17129.62962962963,1370.37037037037,0.0,0.0,0.0,0.0,SOLO_INC,OK,1,0,OK,,
VEN-202511-000717,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 19:55:39.652,POS6062,Mesa 2,1,Cajero,PP,Cajero,Consumidor Final,222222222222.0,0.0,Efectivo,2025-11-22 19:55:40.985,Efectivo,98200,91380.45440398381,0.0,91380.45440398381,0,0,98200,25370.37037037037,2029.629629629629,25210.08403361345,4789.915966386555,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-000718,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 20:01:53.128,POS6063,Mesa 2,1,Cajero,PP,Cajero,Consumidor Final,222222222222.0,0.0,Efectivo,2025-11-22 20:01:53.801,Efectivo,16000,13445.37815126051,0.0,13445.37815126051,0,0,16000,0.0,0.0,13445.37815126051,2554.621848739496,0.0,0.0,SOLO_IVA,OK,1,0,OK,,
VEN-202511-000719,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 20:04:18.593,POS6064,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Efectivo,2025-11-22 20:04:18.756,Efectivo,37300,36159.25925925926,0.0,36159.25925925926,0,0,37300,14259.25925925926,1140.740740740741,0.0,0.0,0.0,0.0,SOLO_INC,OK,1,0,OK,,
VEN-202511-000720,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 20:13:47.941,POS6065,Mesa 3,1,Cajero,PP,Cajero,Consumidor Final,222222222222.0,0.0,Transferencia,2025-11-22 20:13:48.608,Transferencia,33100,31477.65328353564,0.0,31477.65328353564,0,0,33100,8703.703703703704,696.2962962962963,4873.949579831933,926.0504201680673,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-000721,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 20:17:26.516,POS6066,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Efectivo,2025-11-22 20:17:26.547,Efectivo,80300,76307.15841892312,0.0,76307.15841892312,0,0,80300,26759.25925925926,2140.740740740741,9747.899159663866,1852.100840336135,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-000722,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 20:20:57.954,POS6067,Terraza 3,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Tarjeta crédito,2025-11-22 20:20:57.968,Tarjeta crédito,110600,105275.1633986928,0.0,105275.1633986928,0,0,110600,37222.22222222221,2977.777777777777,12352.94117647059,2347.058823529412,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-000723,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 20:21:20.639,POS6068,Mesa 3,1,Cajero,PP,Cajero,Consumidor Final,222222222222.0,0.0,Transferencia,2025-11-22 20:21:21.325,Transferencia,80800,78022.22222222222,0.0,78022.22222222222,0,0,80800,34722.22222222222,2777.777777777777,0.0,0.0,0.0,0.0,SOLO_INC,OK,1,0,OK,,
VEN-202511-000724,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 20:23:43.419,POS6069,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Efectivo,2025-11-22 20:23:43.446,Efectivo,71800,68362.71397447868,0.0,68362.71397447868,0,0,71800,19814.81481481481,1585.185185185185,9747.899159663866,1852.100840336135,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-000725,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 20:27:00.944,POS6070,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Tarjeta Débito,2025-11-22 20:27:00.988,Tarjeta Débito,39100,37033.2088390912,0.0,37033.2088390912,0,0,39100,14259.25925925926,1140.740740740741,4873.949579831933,926.0504201680673,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-000726,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 20:31:28.427,POS6071,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Tarjeta Débito,2025-11-22 20:31:28.477,Tarjeta Débito,70900,68173.94957983194,0.0,68173.94957983194,0,0,70900,22500.0,1800.0,4873.949579831933,926.0504201680673,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-000727,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 20:35:09.605,POS6072,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Tarjeta Débito,2025-11-22 20:35:09.618,Tarjeta Débito,63400,57536.00995953937,0.0,57536.00995953937,0,0,63400,13425.92592592592,1074.074074074074,25210.08403361345,4789.915966386555,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-000728,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 20:37:38.744,POS6073,Mesa 3,1,Cajero,PP,Cajero,Consumidor Final,222222222222.0,0.0,Transferencia,2025-11-22 20:37:39.480,Transferencia,96800,90306.38032990975,0.0,90306.38032990975,0,0,96800,21296.2962962963,1703.703703703703,25210.08403361345,4789.915966386555,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-000729,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 20:41:35.744,POS6074,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Efectivo,2025-11-22 20:41:35.804,Efectivo,76200,74466.66666666666,0.0,74466.66666666666,0,0,76200,21666.66666666666,1733.333333333333,0.0,0.0,0.0,0.0,SOLO_INC,OK,1,0,OK,,
VEN-202511-000730,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 20:45:28.072,POS6075,Mesa 3,1,Cajero,PP,Cajero,Consumidor Final,222222222222.0,0.0,Transferencia,2025-11-22 20:45:28.784,Transferencia,102200,97984.93619670093,0.0,97984.93619670093,0,0,102200,29537.03703703703,2362.962962962963,9747.899159663866,1852.100840336135,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-000731,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 20:45:51.249,POS6076,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Transferencia,2025-11-22 20:45:51.265,Transferencia,42400,39375.41238717709,0.0,39375.41238717709,0,0,42400,7870.37037037037,629.6296296296296,12605.04201680672,2394.957983193277,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-000732,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 20:52:14.986,POS6077,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Tarjeta Débito,2025-11-22 20:52:14.989,Tarjeta Débito,61000,58933.2088390912,0.0,58933.2088390912,0,0,61000,14259.25925925926,1140.740740740741,4873.949579831933,926.0504201680673,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-000733,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 20:54:56.945,POS6078,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Tarjeta Débito,2025-11-22 20:54:57.372,Tarjeta Débito,33900,33900.0,0.0,33900.0,0,0,33900,0.0,0.0,0.0,0.0,0.0,0.0,POR_VALIDAR,POR VALIDAR,1,0,POR VALIDAR,IMPUESTO_POR_VALIDAR,
VEN-202511-000734,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 20:56:44.854,POS6079,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Tarjeta Débito,2025-11-22 20:56:44.867,Tarjeta Débito,30300,29788.88888888889,0.0,29788.88888888889,0,0,30300,6388.888888888889,511.1111111111111,0.0,0.0,0.0,0.0,SOLO_INC,OK,1,0,OK,,
VEN-202511-000735,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 21:02:01.192,POS6080,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Efectivo,2025-11-22 21:02:01.221,Efectivo,104000,100722.5645813881,0.0,100722.5645813881,0,0,104000,13425.92592592592,1074.074074074074,11596.63865546219,2203.361344537816,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-000736,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 21:03:35.576,POS6081,Mesa 5,1,Cajero,PP,Cajero,Consumidor Final,222222222222.0,0.0,Transferencia,2025-11-22 21:03:36.322,Transferencia,71100,67742.732648615,0.0,67742.732648615,0,0,71100,13425.92592592592,1074.074074074074,12016.80672268908,2283.193277310924,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-000737,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 21:03:51.489,POS6082,Mesa 3,1,Cajero,PP,Cajero,Consumidor Final,222222222222.0,0.0,Transferencia,2025-11-22 21:03:52.531,Transferencia,77100,72905.04201680672,0.0,72905.04201680672,0,0,77100,22500.0,1800.0,12605.04201680672,2394.957983193277,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-000738,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 21:05:14.168,POS6083,Mesa 4,1,Cajero,PP,Cajero,Consumidor Final,222222222222.0,0.0,Transferencia,2025-11-22 21:05:14.905,Transferencia,92900,88027.51322751322,0.0,88027.51322751322,0,0,92900,30370.37037037037,2429.62962962963,12857.14285714286,2442.857142857143,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-000739,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 21:07:11.502,POS6084,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Tarjeta Débito,2025-11-22 21:07:11.520,Tarjeta Débito,59700,57467.1335200747,0.0,57467.1335200747,0,0,59700,11944.44444444444,955.5555555555554,6722.689075630253,1277.310924369748,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-000740,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 21:09:12.471,POS6085,Mesa 3,1,Cajero,PP,Cajero,Consumidor Final,222222222222.0,0.0,Efectivo,2025-11-22 21:09:13.307,Efectivo,46100,44233.33333333334,0.0,44233.33333333334,0,0,46100,23333.33333333333,1866.666666666667,0.0,0.0,0.0,0.0,SOLO_INC,OK,1,0,OK,,
VEN-202511-000741,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 21:14:12.510,POS6086,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Efectivo,2025-11-22 21:14:12.547,Efectivo,42300,39208.74572051043,0.0,39208.74572051043,0,0,42300,8703.703703703704,696.2962962962963,12605.04201680672,2394.957983193277,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-000742,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 21:15:25.152,POS6087,Terraza 5,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Efectivo,2025-11-22 21:15:26.795,Efectivo,122100,111594.1176470588,0.0,111594.1176470588,0,0,122100,0.0,0.0,55294.11764705883,10505.88235294118,0.0,0.0,SOLO_IVA,OK,1,0,OK,,
VEN-202511-000743,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 21:17:55.006,POS6088,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Efectivo,2025-11-22 21:17:55.080,Efectivo,9800,8235.29411764706,0.0,8235.29411764706,0,0,9800,0.0,0.0,8235.29411764706,1564.705882352941,0.0,0.0,SOLO_IVA,OK,1,0,OK,,
VEN-202511-000744,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 21:18:23.702,POS6089,Mesa 4,1,Cajero,PP,Cajero,Consumidor Final,222222222222.0,0.0,Transferencia,2025-11-22 21:18:24.511,Transferencia,80300,76640.49175225646,0.0,76640.49175225646,0,0,80300,22592.59259259259,1807.407407407407,9747.899159663866,1852.100840336135,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-000745,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 21:21:53.198,POS6090,Mesa 5,1,Cajero,PP,Cajero,Consumidor Final,222222222222.0,0.0,Transferencia,2025-11-22 21:21:54.098,Transferencia,83900,81529.50513538747,0.0,81529.50513538747,0,0,83900,18055.55555555555,1444.444444444444,4873.949579831933,926.0504201680673,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-000746,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 21:33:04.208,POS6091,Mesa 4,1,Cajero,PP,Cajero,Consumidor Final,222222222222.0,0.0,Transferencia,2025-11-22 21:33:05.079,Transferencia,97600,92060.19296607531,0.0,92060.19296607531,0,0,97600,37314.81481481482,2985.185185185185,13445.37815126051,2554.621848739496,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-000747,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 21:33:52.026,POS6092,Mesa 6,1,Cajero,PP,Cajero,Consumidor Final,222222222222.0,0.0,Efectivo,2025-11-22 21:33:52.832,Efectivo,53300,49616.15312791783,0.0,49616.15312791783,0,0,53300,16111.11111111111,1288.888888888889,12605.04201680672,2394.957983193277,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-000748,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 21:35:20.502,POS6093,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Tarjeta Débito,2025-11-22 21:35:20.506,Tarjeta Débito,39200,37348.02365390601,0.0,37348.02365390601,0,0,39200,11574.07407407407,925.9259259259259,4873.949579831933,926.0504201680673,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-000749,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 21:42:48.735,POS6094,Mesa 3,1,Cajero,PP,Cajero,Consumidor Final,222222222222.0,0.0,Transferencia,2025-11-22 21:42:49.473,Transferencia,50300,46616.15312791783,0.0,46616.15312791783,0,0,50300,16111.11111111111,1288.888888888889,12605.04201680672,2394.957983193277,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-000750,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 21:43:01.398,POS6095,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Tarjeta Débito,2025-11-22 21:43:01.466,Tarjeta Débito,73800,70960.59757236228,0.0,70960.59757236228,0,0,73800,5555.555555555555,444.4444444444444,12605.04201680672,2394.957983193277,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-000751,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 21:44:01.248,POS6096,Mesa 4,1,Cajero,PP,Cajero,Consumidor Final,222222222222.0,0.0,Transferencia,2025-11-22 21:44:02.007,Transferencia,30900,30270.37037037037,0.0,30270.37037037037,0,0,30900,7870.37037037037,629.6296296296296,0.0,0.0,0.0,0.0,SOLO_INC,OK,1,0,OK,,
VEN-202511-000752,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 21:46:35.463,POS6097,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Efectivo,2025-11-22 21:46:35.459,Efectivo,36600,34718.39402427638,0.0,34718.39402427638,0,0,36600,11944.44444444444,955.5555555555554,4873.949579831933,926.0504201680673,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-000753,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 21:48:15.174,POS6098,Mesa 3,1,Cajero,PP,Cajero,Consumidor Final,222222222222.0,0.0,Transferencia,2025-11-22 21:48:16.003,Transferencia,50400,47659.01027077498,0.0,47659.01027077498,0,0,50400,11111.11111111111,888.8888888888888,9747.899159663866,1852.100840336135,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-000754,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 21:56:20.625,POS6099,Mesa 3,1,Cajero,PP,Cajero,Consumidor Final,222222222222.0,0.0,Efectivo,2025-11-22 21:56:21.435,Efectivo,95600,90669.12542794895,0.0,90669.12542794895,0,0,95600,17129.62962962963,1370.37037037037,18739.49579831933,3560.504201680672,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-000755,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 21:59:57.881,POS6100,Mesa 3,1,Cajero,PP,Cajero,Consumidor Final,222222222222.0,0.0,Efectivo,2025-11-22 21:59:58.667,Efectivo,37200,35992.5925925926,0.0,35992.5925925926,0,0,37200,15092.59259259259,1207.407407407407,0.0,0.0,0.0,0.0,SOLO_INC,OK,1,0,OK,,
VEN-202511-000756,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 22:06:22.501,POS6101,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Efectivo,2025-11-22 22:06:22.485,Efectivo,5800,4873.949579831933,0.0,4873.949579831933,0,0,5800,0.0,0.0,4873.949579831933,926.0504201680673,0.0,0.0,SOLO_IVA,OK,1,0,OK,,
VEN-202511-000757,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 22:07:29.173,POS6102,Mesa 3,1,Cajero,PP,Cajero,Consumidor Final,222222222222.0,0.0,Transferencia,2025-11-22 22:07:29.946,Transferencia,49900,46542.07905384376,0.0,46542.07905384376,0,0,49900,12037.03703703704,962.9629629629628,12605.04201680672,2394.957983193277,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-000758,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 22:08:21.463,POS6103,Mesa 3,1,Cajero,PP,Cajero,Consumidor Final,222222222222.0,0.0,Efectivo,2025-11-22 22:08:22.227,Efectivo,15000,12605.04201680672,0.0,12605.04201680672,0,0,15000,0.0,0.0,12605.04201680672,2394.957983193277,0.0,0.0,SOLO_IVA,OK,1,0,OK,,
VEN-202511-000759,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 22:10:01.711,POS6104,Mesa 4,1,Cajero,PP,Cajero,Consumidor Final,222222222222.0,0.0,Transferencia,2025-11-22 22:10:02.600,Transferencia,39600,37718.39402427638,0.0,37718.39402427638,0,0,39600,11944.44444444444,955.5555555555554,4873.949579831933,926.0504201680673,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-000760,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 22:36:25.802,POS6105,Mesa 1,1,Cajero,PP,Cajero,Consumidor Final,222222222222.0,0.0,Efectivo,2025-11-22 22:36:26.599,Efectivo,66300,63121.97323373794,0.0,63121.97323373794,0,0,66300,16574.07407407407,1325.925925925926,9747.899159663866,1852.100840336135,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-000761,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-22 22:46:25.825,POS6106,Mesa 1,1,Cajero,PP,Cajero,Consumidor Final,222222222222.0,0.0,Efectivo,2025-11-22 22:46:26.763,Efectivo,135300,127443.0750077809,0.0,127443.0750077809,0,0,135300,42129.62962962963,3370.37037037037,23613.44537815126,4486.55462184874,0.0,0.0,MIXTO,OK,2,1,OK,,
